Address,Avg Price Range,Avg Price USD for histogram,Award Remark,Award text,Country,Cuisine,Currency,Guide Text,Loc,Name,Stars,URL,Avg Price,AvgPriceUSD,AvgPrice USD,Exchange to USD,Lat,Lng,Max Price,MaxPrice USD,Min Price,MinPrice USD
"rue du Val-Claret, Tignes, 73320, France",100-200 USD,125,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Creative,EUR,"Tree trunks, a ceiling disguised as a forest, stunning walnut wood tables and muted lighting – such is setting for the creative cuisine of Clément Bouvier, the house’s son back from a stint in Paris. Regional, seasonal produce and a 100% Savoyard cheese trolley, flanked by a fine wine cellar.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.4568600,6.9006000&language=en-US",Ursus,1,https://guide.michelin.com/en/auvergne-rhone-alpes/tignes/restaurant/ursus,118,132,132,1.12,45.45686,6.9006,138,155,98,110
"31 avenue George-V, Paris, 75008, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Italian,EUR,"In the kitchens of the George since September 2016, Simone Zanoni has made an impression with his light, Italian - inspired cooking, often served in tasting - size portions. Superb dining room or conservatory in the courtyard.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.8685800,2.3010500&language=en-US",Le George,1,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-george,97,109,109,1.12,48.86858,2.30105,129,144,65,73
"11 rue des Franciscains, Mulhouse, 68100, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Mediterranean cuisine,EUR,"This famous Michelin - starred restaurant in Mulhouse is now run by Jean - Michel Feger, with unquestionable expertise. His is a surprisingly simple cuisine, more Mediterranean than specifically Italian, in which taste and finesse go hand in hand: everything you need to have an excellent time.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.7476982,7.3339923&language=en-US",Il Cortile,1,https://guide.michelin.com/en/grand-est/mulhouse/restaurant/il-cortile40020,70,78,78,1.12,47.7476982,7.3339923,105,118,34,38
"Place du Général-de-Gaulle, La Celle, 83170, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Mediterranean cuisine,EUR,"In this charming residence, run by the Ducasse group, the Mediterranean cuisine is bursting with flavour. Nothing extravagant, a certain simplicity even, but all of the ingredients – which include fine vegetables – express themselves precisely. A delightful time is to be had on the terrace in the shade of the old chestnut trees.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.3938151,6.0405673&language=en-US",Hostellerie de l'Abbaye de la Celle,1,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-celle/restaurant/hostellerie-de-l-abbaye-de-la-celle,80,90,90,1.12,43.3938151,6.0405673,105,118,54,60
"25 rue Louis-Vivent, Agen, 47000, France",0-100 USD,50,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"In this 19C mansion, everything is sophisticated and meticulous. From the staff and service, the seasonal cooking (fine and subtle) to the extensive wine menu and pretty terrace. Local gourmets, as well as those from further afield, have already been won over!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=44.2020168,0.6131157&language=en-US",Mariottat,1,https://guide.michelin.com/en/nouvelle-aquitaine/agen/restaurant/mariottat,59,66,66,1.12,44.2020168,0.6131157,89,100,28,31
"10 rue Pisseloup, Colombey-les-Deux-Églises, 52330, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This restaurant is in the peaceful village where Charles de Gaulle is buried. It uses the finest ingredients to create innovative cuisine, unhampered by nostalgia. A contemporary take on French gastronomy – in an equally contemporary decor.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.2227026,4.8877167&language=en-US",Hostellerie la Montagne,1,https://guide.michelin.com/en/grand-est/colombey-les-deux-glises/restaurant/hostellerie-la-montagne,74,83,83,1.12,48.2227026,4.8877167,120,134,28,31
"25 rue de Locmalo, Port-Louis, 56290, France",0-100 USD,50,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"An Avel Vor (""sea breeze"" in Breton) blows through this restaurant with a refined and contemporary setting. The salty sea air sits well with the sophisticated cuisine, which showcases the freshly fished seafood... Fine wine list.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.7062100,-3.3474500&language=en-US",Avel Vor,1,https://guide.michelin.com/en/bretagne/fr-port-louis/restaurant/avel-vor,64,72,72,1.12,47.70621,-3.34745,97,109,31,35
"1 rue de la Fontaine, Sierentz, 68510, France",0-100 USD,50,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This elegant, authentic 18C coaching inn is a local institution. Talented Laurent Arbeit operates in the kitchen, concocting delicate, tasty meals that demonstrate his keen grasp of balanced flavours. This attention to detail is particularly true of the precise, generous desserts. What’s more, the guestrooms are snug and inviting.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.6540637,7.4539991&language=en-US",Auberge St-Laurent,1,https://guide.michelin.com/en/grand-est/sierentz/restaurant/auberge-st-laurent,60,67,67,1.12,47.6540637,7.4539991,86,96,33,37
"20 rue du Kelenn, Carantec, 29660, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Born in Saint Brieuc, youthful Nicolas Carro has taken over the reins of this iconic establishment that commands a jaw-dropping view over Morlaix Bay. Like his illustrious predecessor, he celebrates maritime produce (spider crabs, oysters, wild abalone and lobster). You will adore the new chapter in this local story!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.6695489,-3.9114651&language=en-US",Nicolas Carro,1,https://guide.michelin.com/en/bretagne/carantec/restaurant/nicolas-carro,74,83,83,1.12,48.6695489,-3.9114651,115,129,33,37
"1 rue de l'Église, Sessenheim, 67770, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"You can't help but fall under the spell of this Alsace inn with its church pews, its small museum dedicated to Goethe, and its chef, the fourth generation of the family! He proposes delicate seasonal cuisine, finely and masterfully done, based on carefully selected ingredients. Charming welcome and service.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.7993778,7.9858523&language=en-US",Auberge au Bœuf,1,https://guide.michelin.com/en/grand-est/sessenheim/restaurant/auberge-au-b%C5%93uf,69,77,77,1.12,48.7993778,7.9858523,103,115,35,39
"11 rue de Paris, Carteret, 50270, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This smart, contemporary seaside establishment has a panoramic view of the sea and a splendid terrace. Marine flavours depict the beautifully prepared gastronomic menu.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=49.3773600,-1.7861000&language=en-US",La Marine,1,https://guide.michelin.com/en/normandie/carteret/restaurant/la-marine10158,79,88,88,1.12,49.37736,-1.7861,122,137,35,39
"7 rue de l'Hôpital, Saint-Avé, 56890, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This Saint Avé restaurant is a real institution! The chef, Vincent David, creates a real ""cuisine d'auteur"", which is inspired and meticulous and where top - notch ingredients are subtly balanced. The place is just the ticket for food lovers looking for great flavours.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.6967350,-2.7507410&language=en-US",Le Pressoir,1,https://guide.michelin.com/en/bretagne/saint-av/restaurant/le-pressoir,71,80,80,1.12,47.696735,-2.750741,105,118,36,40
"6 rue du Mont-Joly, Sampans, 39100, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"An 18C manor house that fully lives up to its name! Elegance and contemporary sophistication provide the perfect accompaniment to succulent, expertly prepared meals, which seek to exalt regional produce. Prolong your stay in one of the guestrooms.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.1231400,5.4568400&language=en-US",Château du Mont Joly,1,https://guide.michelin.com/en/bourgogne-franche-comte/sampans/restaurant/chateau-du-mont-joly,77,86,86,1.12,47.12314,5.45684,115,129,38,43
"10 rue de Mons, Avignon, 84000, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"The passing years seem to have no impact on this lovely restaurant, which is ageing like a fine wine. Taking over from Christian Étienne, the chef has put together a modern menu based around three set menus, and cooks up a storm with the support of his young and motivated team. All in the unique setting of a medieval residence steeped in history.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.9501821,4.8067173&language=en-US",Restaurant Sevin,1,https://guide.michelin.com/en/provence-alpes-cote-dazur/avignon/restaurant/restaurant-sevin,86,96,96,1.12,43.9501821,4.8067173,133,149,38,43
"46 Rue des Couteliers, Toulouse, 31000, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"The hushed atmosphere – superb fireplace, Caravaggio print – invites you to linger at Le Cénacle. Your intuition proves to be spot on when the delightful food arrives, blending classicism and regional tradition with more contemporary touches. Lunch menu at an unbeatable price.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.5994812,1.4413732&language=en-US",Le Cénacle,1,https://guide.michelin.com/en/occitanie/toulouse/restaurant/le-cenacle,75,84,84,1.12,43.5994812,1.4413732,110,123,39,44
"Place du Marché-Saint-Pierre, Clermont-Ferrand, 63000, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"In the heart of the city, upstairs at the Saint - Pierre market is this smart restaurant. The originality of the interior does not come at the expense of the food: premium ingredients are always allowed to do the talking. At lunchtime a selection of meats is wheeled out and carved up by the chef. Dine on the large terrace in summer.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.7792500,3.0828500&language=en-US",Apicius,1,https://guide.michelin.com/en/auvergne-rhone-alpes/clermont-ferrand/restaurant/apicius205570,80,90,90,1.12,45.77925,3.08285,120,134,39,44
"10 Route du Languedoc, Aumont-Aubrac, 48130, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"An elegant, contemporary - style restaurant run by an inspired chef. Cyril Attrazic showcases locally sourced produce, which he transforms into fine, precisely composed dishes. The restaurant annexe, La Gabale, focuses on regional cuisine.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=44.7171160,3.2865534&language=en-US",Cyril Attrazic,1,https://guide.michelin.com/en/occitanie/aumont-aubrac/restaurant/cyril-attrazic,78,87,87,1.12,44.717116,3.2865534,115,129,40,45
"route du Tunnel, Le Bourget-du-Lac, 73370, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Overlooking the lake that was so dear to Lamartine – and to which he dedicated one of his most famous poems in memory of his past loves –, this restaurant is one of the region's best bets. It promises a charming classical decor, very pleasant service and, most importantly, cuisine that is always inspired and tasty.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.6762400,5.8525800&language=en-US",Lamartine,1,https://guide.michelin.com/en/auvergne-rhone-alpes/le-bourget-du-lac/restaurant/lamartine,81,91,91,1.12,45.67624,5.85258,121,136,40,45
"route de la Verrie, Chambretaud, 85500, France",0-100 USD,50,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"La Table du Boisniard will treat you to inventive recipes, in tune with the seasons and devoted to its diners’ wellbeing. Served in an elegant dining room or on the terrace in fine weather. Chef Valentin Morice selects flawlessly fresh produce that he assembles into well-crafted dishes. Highly likable.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=46.9274100,-0.9593100&language=en-US",La Table du Boisniard,1,https://guide.michelin.com/en/pays-de-la-loire/chambretaud/restaurant/la-table-du-boisniard,61,68,68,1.12,46.92741,-0.95931,80,90,42,47
"22 quai des Bateliers, Strasbourg, 67000, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This town house, built under the First Empire, faces the Château des Rohan and has an elegant boudoir - style décor. The tasty, flavoursome, expertly done cuisine promises some fine moments – and there’s an interesting selection of Alsace wines.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.5806000,7.7535777&language=en-US",1741,1,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/1741,86,96,96,1.12,48.5806,7.7535777,129,144,42,47
"à la Pointe de Pen Lan, Billiers, 56190, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,This restaurant offers an array of fresh fish and seafood dishes. There is a wholehearted respect for the ingredients that go into the dishes. View over the water.,"https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.5150300,-2.5022200&language=en-US",Domaine de Rochevilaine,1,https://guide.michelin.com/en/bretagne/billiers/restaurant/domaine-de-rochevilaine,83,93,93,1.12,47.51503,-2.50222,120,134,45,50
"2 avenue de la Libération, Charolles, 71120, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Having taken over the family restaurant a few years ago, the young chef has brought the business into the 21C with passion and enthusiasm. His classic techniques and traditional produce (including Charolais beef) combine to create fine, imaginative cuisine.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=46.4334903,4.2751453&language=en-US",Frédéric Doucet,1,https://guide.michelin.com/en/bourgogne-franche-comte/charolles/restaurant/frederic-doucet,85,95,95,1.12,46.4334903,4.2751453,125,140,45,50
"Monestier, 24240, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This gourmet restaurant is classic, intimate and elegant. It prides itself on fine, meticulous cuisine, excellent ingredients (truffles in season) and local wines. These start with those from the estate's own vineyard.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=44.7914680,0.2874804&language=en-US",Les Fresques,1,https://guide.michelin.com/en/nouvelle-aquitaine/monestier/restaurant/les-fresques,84,94,94,1.12,44.791468,0.2874804,120,134,47,53
"chemin Ttalienea, Bidart, 64210, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"La Table des Frères Ibarboure proposes original cuisine based on fine ingredients from the region, with the passing nod to the chef's travels. The desserts by Patrice, Best Pastry Chef of France 2018, are both elegant and balanced. Exquisite terrace overlooking the grounds.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.4178500,-1.5986477&language=en-US",La Table des Frères Ibarboure,1,https://guide.michelin.com/en/nouvelle-aquitaine/bidart/restaurant/la-table-des-freres-ibarboure,86,96,96,1.12,43.41785,-1.5986477,125,140,47,53
"7 rue des Cigognes, Ammerschwihr, 68770, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Sandrine Kauffer and Julien Binz embarked on their venture in this lovely Alsace building in 2015. His domain is the kitchen, where he cooks traditional cuisine with modern, even exotic, touches, to great effect and reveals dishes that are tasty and well executed. Meanwhile, Sandrine ensures friendly and efficient service.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.1254910,7.2828891&language=en-US",Julien Binz,1,https://guide.michelin.com/en/grand-est/ammerschwihr/restaurant/julien-binz,73,82,82,1.12,48.125491,7.2828891,97,109,48,54
"Domaine des Étangs, Massignac, 16310, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"The talented chef at work in the Dyades has no lack of experience, after working in New York and London among others. His delicate, tasty dishes contain herbs, flowers, fruit and vegetables from the garden. All of which are served in the sophisticated, luxurious decor of the castle’s former stables. Sumptuous!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.7761700,0.6443666&language=en-US",Dyades au Domaine des Étangs,1,https://guide.michelin.com/en/nouvelle-aquitaine/massignac/restaurant/dyades-au-domaine-des-etangs,83,93,93,1.12,45.77617,0.6443666,118,132,48,54
"30 rue du Général-de-Gaulle, Marlenheim, 67520, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"The chef devises and expertly prepares cuisine that reworks some regional dishes with finesse (sauerkraut, brochettes of snails with carp milt), alongside others inspired by travels (wild turbot in Thai broth). A mainstay of Alsace gastronomy, of which we never tire!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.6208412,7.4940282&language=en-US",Le Cerf,1,https://guide.michelin.com/en/grand-est/marlenheim/restaurant/le-cerf,84,94,94,1.12,48.6208412,7.4940282,119,133,48,54
"route de Ste-Roseline, Les Arcs, 83460, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Full - flavoured food is the signature of Sébastien Sanjou. He builds each of his dishes around a fine ingredient, which he works with carefully so as to bring out its intrinsic taste. The charm of the decor in a converted stone sheepfold (16C), as well as a verdant terrace, enhances the pleasure of your time here.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.4663900,6.4902600&language=en-US",Le Relais des Moines,1,https://guide.michelin.com/en/provence-alpes-cote-dazur/les-arcs/restaurant/le-relais-des-moines,89,100,100,1.12,43.46639,6.49026,130,146,48,54
"32 rue de la Barre, Lille, 59000, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This establishment, one of the most prestigious in Lille, has entrusted its menu to a talented young chef. Thibaut Gamba, who hails from the Vosges, deploys a gamut of culinary skills acquired in France and further afield (New York, Norway) at the service of cutting - edge, mainly fish dishes. Subtle, fresh and creative!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=50.6387290,3.0571817&language=en-US",La Table,1,https://guide.michelin.com/en/hauts-de-france/lille/restaurant/la-table,74,83,83,1.12,50.638729,3.0571817,99,111,49,55
"à Locguénolé, Kervignac, 56700, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"In this superb bourgeois residence located near the banks of the Blavet, diners savour the cuisine of young chef Jérémie Louis. Flavoursome and precise dishes, produce from the region showcased with finesse. A real treat, to be enjoyed in a very classical setting – bright yellow walls, granite fireplace, Louis XV chairs and so on.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.7690500,-3.2819900&language=en-US",Château de Locguénolé,1,https://guide.michelin.com/en/bretagne/kervignac/restaurant/chateau-de-locguenole,89,100,100,1.12,47.76905,-3.28199,129,144,49,55
"route de Juvigny-sous-Andaine, Bagnoles-de-l'Orne, 61140, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Stone, light wood panelling and a pleasant terrace make for an elegant and welcoming atmosphere. The chef creates fine, tasty dishes that make good use of the excellent ingredients the region has to offer. In particular, mushrooms from the Forêt des Andaines.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.5619850,-0.4448214&language=en-US",Le Manoir du Lys,1,https://guide.michelin.com/en/normandie/bagnoles-de-l-orne/restaurant/le-manoir-du-lys,75,84,84,1.12,48.561985,-0.4448214,99,111,50,56
"Le Bourg, Trémolat, 24510, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Selecting the best produce and judiciously making the most of them in their dishes, this traditional establishment has a winning formula. Fine cuisine that is classic in style without being stuffy. The setting – an old tobacco - drying barn in stone and painted wood – is charming.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=44.8755922,0.8303765&language=en-US",Le Vieux Logis,1,https://guide.michelin.com/en/nouvelle-aquitaine/trmolat/restaurant/le-vieux-logis,93,104,104,1.12,44.8755922,0.8303765,135,151,50,56
"7 place du Chapitre, Villeneuve-lès-Avignon, 30400, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This bucolic establishment has a golden rule: use seasonal produce as and when the calendar dictates. The cuisine is exactingly prepared, kept deliberately simple and very satisfying. Surrounded by roses and mature wisteria, the terrace is charming.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.9631500,4.7963640&language=en-US",Le Prieuré,1,https://guide.michelin.com/en/occitanie/villeneuve-ls-avignon/restaurant/le-prieure13557,84,94,94,1.12,43.96315,4.796364,116,130,52,58
"1 route de Bourdeilles, Brantôme, 24310, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"Contemporary and timeless charm, a complete change of scene on the terrace overlooking the Dronne, and food to match. Enjoy superb ingredients, chosen with a close eye on the seasons (langoustines, pigeon). A fine place.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.3632696,0.6463844&language=en-US",Le Moulin de l'Abbaye,1,https://guide.michelin.com/en/nouvelle-aquitaine/brantme/restaurant/le-moulin-de-l-abbaye,91,102,102,1.12,45.3632696,0.6463844,126,141,55,62
"Rue du Cèdre, à Chargé, Amboise, 37400, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"A classic château setting for cuisine with a dash of modern flair. Technical finesse, balance of flavours, locally sourced ingredients... in a nutshell, very good!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=47.4248700,1.0156400&language=en-US",Château de Pray,1,https://guide.michelin.com/en/centre-val-de-loire/amboise/restaurant/chateau-de-pray,99,111,111,1.12,47.42487,1.01564,138,155,59,66
"route de Port-en-Bessin, Bayeux, 14400, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"You will remain close to nature in this restaurant in the classic, elegant setting of an 18C château. Dishes are created from local, often organic, ingredients with subtle creativity, finesse and harmony. These are in line with the seasons and their offerings.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=49.2993518,-0.7316203&language=en-US",Château de Sully,1,https://guide.michelin.com/en/normandie/bayeux/restaurant/chateau-de-sully,92,103,103,1.12,49.2993518,-0.7316203,119,133,65,73
"route de l'Abbaye-de-Sénanque, Gordes, 84220, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"This remote and idyllic setting opens wide onto the scrubland. The cuisine of Provence comes into its own here. Enjoy the delicate flavours, balanced textures and well - matched culinary combinations. The chef has a subtle touch.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.9252000,5.1866000&language=en-US",Les Bories,1,https://guide.michelin.com/en/provence-alpes-cote-dazur/gordes/restaurant/les-bories,95,106,106,1.12,43.9252,5.1866,120,134,70,78
"Avenue Henri-de-la-Tourfondue, Montluçon, 03100, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Modern cuisine,EUR,"After a contemporary makeover, this former chapel is now a venue for gourmet dining. The up-to-the-minute menu is the handiwork of a young chef who honed his talents in several starred establishments.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=46.3239740,2.6044338&language=en-US",La Chapelle,1,https://guide.michelin.com/en/auvergne-rhone-alpes/montluon/restaurant/la-chapelle,111,124,124,1.12,46.323974,2.6044338,137,153,84,94
"Chemin du Lac, Château-Arnoux, 04600, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Provençal,EUR,The classic menu is a blend of French gastronomic tradition and the inevitable Provencal dishes. The setting – a fine local bourgeois building – only adds to the pleasure.,"https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=44.0935978,6.0105340&language=en-US",La Bonne Étape,1,https://guide.michelin.com/en/provence-alpes-cote-dazur/chteau-arnoux/restaurant/la-bonne-etape,75,84,84,1.12,44.0935978,6.010534,115,129,35,39
